fecha,departamento,tipo,inmueble,precio,tamaño,dormitorios,titulo,descripcion
2024-03-31,Cochabamba, Venta, Lote / Terreno,65000,300,,Vendo Lote 300 M2,"VENDO lote 300 m2, Rumi Mayu, próximo avenida Chalancalle, 65.000 $us. 75935500."
2024-03-31,Cochabamba, Venta, Lote / Terreno,75,1000,,Apote 1000 M2 75,APOTE 1000 m2 75 $us/ m2 70758347
2024-03-31,Cochabamba, Venta, Lote / Terreno,,295,,Dueño Vende Lote 295m2,Dueño vende lote 295m2 zona Fabril Huayllani km7. 5 Circunvalación Sacaba papeles en orden llame:4223861- 77961114.
2024-03-31,Cochabamba, Venta, Oficina,42000,80,,Por Viaje Vendo Oficina,"POR VIAJE vendo oficina en Torres Sofer, 80 m2, 42.000 $us. Cel. 65365528."
2024-03-31,Cochabamba, Venta, Local Comercial,,108,,Vendo Tienda Amplia Céntrica,"VENDO tienda amplia céntrica, 108 m2, Colombia, Junín, baños, cocina, mezanine, también alquilo como restaurante equipado. 72302347."
2024-03-31,Cochabamba, Venta, Edificios,,,3,Edificio En Venta 3,"EDIFICIO En venta, 3 departamentos con 3 dormitorios y sus dependencias, zona Chimba. 76462491, 76434694."
2024-03-31,Cochabamba, Venta, Edificios,350000,398,,Edificio Comercial En Venta,EDIFICIO Comercial en venta con tiendas comerciales +2 departamentos amplios servicios instalados excelente ubicación superficie terreno 150 m2 construcción 398 Mts. Precio 350.000 $us Ofertable ubicado sobre la Avenida Siglo XX entrega inmediata Referencias 77994624 Whatsapp
2024-03-31,Cochabamba, Compra, Lote / Terreno,,750,,Busco Terreno Para Comprar,"BUSCO terreno para comprar de 750 m2 o más, con frente de 20 m2, zona norte, Temporal oeste, sin intermediarios. 70777999."
2024-03-31,Cochabamba, Compra, Lote / Terreno,120,,,Terreno Compro En Cercado,"TERRENO Compro en Cercado - Cochabamba, cuento con $us. 12000, no importa ni la zona, ni la extensión, debe estar con papeles al día y para entrega inmediata. Llamar al 71810599."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,0,,2,Bs 2 000 Circunvalación,"BS. 2.000 Circunvalación, Esmeralda Norte, lado Amancayas, casa independiente, negocio, vivienda, 2 dormitorios, sala, cocina, garaje. 75924576."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,0,,2,Bs 3 800 Pacata,"BS. 3.800 Pacata, barrio Japón, casa independiente, 2 plantas, 2 departamentos, cada uno, 3 y 2 dormitorios y dependencias, 2 garajes. 75924576."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,,3,Propietaria Alquila Casa Independiente,"PROPIETARIA Alquila casa independiente. Condominio cerrado. Portero eléctrico, 3 dormitorios, 3 baños y otras dependencias Km. 8 Av. B. Galindo y Av. 21 de Enero Cel. 79339303, 72001650"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,850,,5,Alquiler Casa Amplia Para,"ALQUILER casa amplia, para todo uso, independiente, 5 dormitorios, 850 $us, a media cuadra, calle Sucre UMSS. Cel. 70746891."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,829,,,Condominio Cerca Colegio Tiquipaya,"CONDOMINIO Cerca Colegio Tiquipaya comodísima cuatro dormitorios dos suites escritorio estar piscina parques canchas deportivas 5.800 Bs 77702006, 76201242"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,329,,3,2300 Bs Casa En,"2300 BS. Casa en alquiler, independiente, 3 dormitorios, cocina, baño, garaje con tinglado, colegio Señor de Mayo, Pacata. 67593326."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,500,,5,Chalet En Alquiler 3,"CHALET en alquiler, 3 plantas, 5 dormitorios, suite, hidromasaje, living, comedor, cocina, 5 baños, cuarto de servicio, parrillero, garaje, zona Seminario. Telf. 72226162, 3.500 Bs."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,200,1000,,Alquiler Casa Comercial De,"ALQUILER Casa comercial de lujo, calle Potosí, 1000 m2., con piscina, 2200 $. Cel. 71461552."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,,3,Casa Alquiler 3 Dormitorios,"CASA Alquiler 3 dormitorios, independiente, IC, Melchor, almacenes, alquiler, Gabriel Rene Moreno, IC, Melchor. 63932411."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,29,,4,3 200 Bs 3,"3.200 BS, 3.200 Casa independiente alquiler Recoleta 4 dormitorios living comedor cocina 3 baños patio garaje 78364868"
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,71,,2,1 500 Bs Alquilo,"1.500 BS. alquilo casita semi independiente, 2 dormitorios, dependencias, garaje, zona Quintanilla sud. 75935500."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,,2,Luis Calvo Circunvalación Bonita,"LUIS CALVO Circunvalación, bonita casa, en alquiler, suite, 2 dormitorios, U$. 600, aceptamos bolivianos. 79790790."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,29,,,Casa En Alquiler Comercial,"CASA En alquiler, comercial, Av. Capitan Ustariz a media cuadra de la rotonda Imba, 2200 Bs. Cel. 72776797."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,500,,Inmediaciones Prado Casa Para,"INMEDIACIONES PRADO Casa para empresa, 500 m2., 2 tiendas con baño, dependencias, patio, garaje, 79788738."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,,5,Las Cuadras Casa 3,"LAS CUADRAS Casa, 3 plantas, 5 dormitorios, dependencias, patio, jardín, garaje. 79788738."
2024-03-31,Cochabamba, Alquiler, Departamento,0,,,Bs 2 000 Próximo,"BS. 2.000 Próximo Clínica Los Ángeles. Departamento PB, dos dormitorios, living comedor, cocina, baño, despensa, garaje. 4718915 – 70354998."
2024-03-31,Cochabamba, Alquiler, Departamento,0,,,Bs 1 800 Próximo,"BS. 1.800 Próximo Parque D/Canelas. Departamento tres dormitorios, living comedor, cocina baño, jardín, garaje. 4718915 – 70354998."
2024-03-31,Cochabamba, Alquiler, Departamento,0,,,Bs 1 600 Aniceto,"BS. 1.600 Aniceto Padilla, Zona Estadio. Departamento dos dormitorios, living comedor, cocina, barco, gas domiciliario. Preferencia señoritas estudiantes. 4718915 – 70354998."
2024-03-31,Cochabamba, Alquiler, Departamento,0,,,Bs 2 500 Ayacucho,"BS. 2.500 Ayacucho - México. Departamento edificio para oficinas. Tres ambientes, recepción, cocina, baño. 4718915 – 70354988."
2024-03-31,Cochabamba, Alquiler, Departamento,350,130,1,Departamento En Alquiler $us,"DEPARTAMENTO en alquiler, $us 350 mes, nuevo, con patio, 130 mts, suite + 1 cuarto, living, comedor, agua y expensas, incluida, zona Clínica Cobija. Telf. 69439280."
2024-03-31,Cochabamba, Alquiler, Departamento,371,115,,Departamento 115 M2 Edificio,"DEPARTAMENTO 115 m2, edificio Moderno (terrazas parrilleros, elegantes, salón, hidromasaje), 3 habitaciones, (1 suite), dependencias, parqueo, baulera, cerca Cine Center, Bs. 2.600. incluye expensas. Ref. 72720474."
2024-03-31,Cochabamba, Alquiler, Departamento,329,82,,Departamento 82 M2 Amoblado,"DEPARTAMENTO 82 m2, amoblado, vista panorámica, 2 habitaciones, dependencias, salón, parrillero, Av. Ayacucho y C./Reza, Bs. 2.300, incluye expensas. Ref. 70750950."
2024-03-31,Cochabamba, Alquiler, Departamento,,,3,Propietario Alquila Departamento Amoblado,"PROPIETARIO alquila departamento amoblado, 3 dormitorios, dependencias, (estudiantes), zona Hipermaxi, Juan de la Rosa. 77412987."
2024-03-31,Cochabamba, Alquiler, Departamento,,150,2,Bonito Departamento 150 M2,BONITO Departamento 150 m2. 1 suite 2 dormitorios living comedor cocina 3 baños dependencias de empleada garaje zona Cala Cala $us.- 300 Ref. 72770033
2024-03-31,Cochabamba, Alquiler, Departamento,171,,3,Departamento Independiente 3 Dormitorios,DEPARTAMENTO Independiente 3 dormitorios baño living comedor cocina terraza con lavandería Av. 9 de abril Zona Las Cuadras Bs. 1.200 Ref. 77421200
2024-03-31,Cochabamba, Alquiler, Departamento,24,,,Bonito Garzonier Sala Cocina,BONITO Garzonier sala cocina y dormitorio baño completo zona prado Bs. 1700 incluye expensas Ref. 72770033
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Alquilo Departamento 2 Dormitorios,"ALQUILO departamento, 2 dormitorios, 2 baños, zona Infocal. Telf. 4483010, 4268740."
2024-03-31,Cochabamba, Alquiler, Departamento,,160,3,Hermoso Departamento 160 M2,"HERMOSO departamento, 160 m2, alfombrados, suite, 3 dormitorios, cuatro baños, garaje, inmediaciones Hipermaxi. 79780727, propietario."
2024-03-31,Cochabamba, Alquiler, Departamento,100,,3,1 700 Bs Taquiña,1.700 BS. Taquiña Mercado alquiler amplio departamento bastante iluminado 3 dormitorios 1 en suite todas con cortinas 2 baños dependencias completas lavandería garaje opcional entrega inmediata 77994624 Whatsapp
2024-03-31,Cochabamba, Alquiler, Departamento,100,,2,1 700 Bs Temporal,1.700 BS. Temporal Cala Cala Alquiler departamento 2 dormitorios roperos dependencias completas gas domiciliario garaje entrega inmediata 77994624 Whatsapp
2024-03-31,Cochabamba, Alquiler, Departamento,,,3,Alquiler Departamento 3 Dormitorios,"ALQUILER departamento, 3 dormitorios, 1 escritorio, 2 baños, sala, comedor, cocina, con gas domiciliario, por Av. Cap. Víctor Ustariz, KM 4. Ref. 72745662."
2024-03-31,Cochabamba, Alquiler, Departamento,136,,,Alquilo Garzonier Amoblado 950,"ALQUILO Garzonier amoblado, 950 Bs., incluye agua, luz, internet, Melchor Perez, Simón López, 61628222."
2024-03-31,Cochabamba, Alquiler, Departamento,20,,2,Alquilo Departamento Tercer Piso,"ALQUILO Departamento tercer piso, Bs. 1400.- 2 dormitorios, con roperos empotrados, cocina, living, comedor con cajonería alta baja, baño y balcón, sin garaje, calle David Valdivieso #460 entre avenida Papa Paulo y Luis Castell Quiroga, teléfonos 4560867, 77966778, 72223521."
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Alquiler Departamento De 2,"ALQUILER Departamento de 2 dormitorios, con tienda a 1 cuadra de urbanización Lomas Aranjuez. Cel. 67454587."
2024-03-31,Cochabamba, Alquiler, Departamento,43,,2,Dueña Alquila Departamento En,"DUEñA Alquila departamento en edificio familiar, zona Estadium, 1 suite, 2 dormitorios y demás dependencias. Ref. 79376763, precio 2300 Bs."
2024-03-31,Cochabamba, Alquiler, Departamento,43,,2,Dueño Alquila Departamento En,"DUEñO Alquila departamento, en edificio familiar, zona Estadium, 2 dormitorios y demás dependencias. Ref. 79376763, precio 1300 Bs."
2024-03-31,Cochabamba, Alquiler, Departamento,514,,2,Bello Departamento Bs 3600,"BELLO DEPARTAMENTO Bs. 3600, 1 suite, 2 dormitorios + garaje + piscina + sauna + gimnasio. 70719544."
2024-03-31,Cochabamba, Alquiler, Departamento,500,,,Venta Departamento 3 Habitaciones,"VENTA  Departamento, 3 habitaciones, América - Melchor Urquidi, 98500 $. Cel. 71461552."
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Departamento Alquiler 2 Dormitorios,DEPARTAMENTO Alquiler: 2 dormitorios zona norte 73778815
2024-03-31,Cochabamba, Alquiler, Departamento,129,,,1 900 Bs Dueña,"1.900 BS. dueña alquila dpto.: 2 hab. (1 suit), roperos empotrados living, comedor, cocina cajonería alta y baja, dependencias servicio c/baño, lavandería. 71750865. Inmediaciones Aniceto Padilla y Santa Cruz."
2024-03-31,Cochabamba, Alquiler, Departamento,29,,,2 200 Bs Dueña,"2.200 BS. dueña alquila dpto.: 3 hab. (1 suit), roperos empotrados living, comedor, cocina cajonería alta y baja, dependencias servicio c/baño, lavandería. 71750865. inmediaciones Aniceto Padilla y Santa Cruz."
2024-03-31,Cochabamba, Alquiler, Departamento,,,1,Parque Fidel Anze Hermoso,"PARQUE FIDEL ANZE Hermoso departamento, 1 suite, 1 dormitorio, garaje, piscina. Época Bienes Raíces. 62624601."
2024-03-31,Cochabamba, Alquiler, Departamento,,,3,Alquilo Bonito Departamento 3,"ALQUILO bonito departamento, 3 dormitorios, dependencias completas, avenida Tadeo Haenke, Melchor Perez. 71783705, 4533264."
2024-03-31,Cochabamba, Alquiler, Departamento,,,1,En Alquiler Departamento Amoblado,"EN ALQUILER departamento amoblado, 1 dormitorio y dependencias, c. México. Cel. 71722097."
2024-03-31,Cochabamba, Alquiler, Departamento,43,,,2 300 Bs Alquilo,"2.300 BS. alquilo departamento, 2 suites, dependencias, baulera, parqueo (edificio), próximo América oeste, urbanización El Profesional. 70307018."
2024-03-31,Cochabamba, Alquiler, Departamento,43,,3,2 300 Bs Alquilo,"2.300 BS. alquilo departamento, 3 dormitorios, dependencias, garaje, próximo Oquendo, Guillermo Urquidi. 70307018."
2024-03-31,Cochabamba, Alquiler, Departamento,114,,3,Departamento Alquiler 3 Dormitorios,"DEPARTAMENTO alquiler 3 dormitorios, cocina, living, baño, etc. 1800 Bs. (conversable) (Planta baja) entrega inmediata, sobre avenida Blanco Galindo km. 5 1/2, acera sud, frente Surtidor Islas. 70725895."
2024-03-31,Cochabamba, Alquiler, Departamento,43,,,Dueña Alquila Hermoso Departamento,"DUEñA Alquila hermoso departamento de 4 habitaciones, avenida Libertador y América, 3300 Bs., incluye expensas y agua. 76995505."
2024-03-31,Cochabamba, Alquiler, Departamento,,150,3,Parque Fidel Anze $us400,"PARQUE FIDEL ANZE $US400 En Alquiler Hermoso Departamento 150 m2 3 Dormitorios, Dependencias, Garaje, informaciones 70313588 vendohogar"
2024-03-31,Cochabamba, Alquiler, Departamento,900,200,2,Propietario Alquila Elegante Departamento,"PROPIETARIO ALQUILA ELEGANTE DEPARTAMENTO panorámico amoblado 200 m2, sobre el parque Fidel Anze, suite con baño, vestidor y balcón, 2 dormitorios, 3 baños, amplio  living/comedor, escritorio, cocina /comedor, servicios. Dos parqueos. Piscina atemperada, parrillero, salón fiestas. $us 900 (6.300 Bs..."
2024-03-31,Cochabamba, Alquiler, Departamento,,220,,Torres Sofer 3 Propietario,Torres Sofer 3 propietario alquila hermoso departamento amoblado de 220 m2. Sin intermediarios 78368000 Boris
2024-03-31,Cochabamba, Alquiler, Oficina,186,40,,Propietario 40 M2 Dos,"PROPIETARIO 40 m2. dos ambientes, Edificio Centrum, segundo piso. Heroínas esq. San Martin, baño privado 1.300 Bs. facturado incluye expensas y energía eléctrica. Ref. 71723994."
2024-03-31,Cochabamba, Alquiler, Oficina,257,80,,Alquilo Oficina 80 M2,"ALQUILO oficina 80 m2, en Torres Sofer, 1.800 Bs. Cel. 65365528."
2024-03-31,Cochabamba, Alquiler, Local Comercial,15000,,,Ofrezco Alquiler Tienda Con,"OFREZCO alquiler, tienda con depósito, 1.500 Bs. también vendo vivienda con lote, 15.000 $us. 67518660."
2024-03-31,Cochabamba, Alquiler, Local Comercial,100,,,Alquilo Trastienda No Calle,"ALQUILO Trastienda, no calle, planta baja, pasitos de ingreso principal, 1700 Bs., grande. 70799486."
2024-03-31,Cochabamba, Alquiler, Local Comercial,0,,,1 000 Bs Tienda,1.000 BS. Tienda alquiler con baño privado y mezanine ideal todo negocio farmacia boutique ventas varias etc a 1 cuadra de Av. Ecológica Aldeas 77994624 Whatsapp
2024-03-31,Cochabamba, Alquiler, Local Comercial,,100,,En Alquiler Amplio Local,"EN ALQUILER amplio local comercial, 100 m2., con baño privado, c. México. Cel. 71722097."
2024-03-31,Cochabamba, Alquiler, Habitación,,,3,En Alquiler 3 Cuartos,"EN ALQUILER 3 cuartos, Av. Blanco Galindo Km. 4.5 Barrio Quijarro. 70731772."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,70000,,2,Bonita Casa Independiente Temporal,"BONITA casa Independiente, Temporal Cala Cala Circunvalación, 1 Suite, 2 dormitorios, dependencias, Departamento Auxiliar, jardín 70.000 $us. 72275744."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,000,,4,Anticretico Casa Independiente 4,"ANTICRETICO Casa independiente, 4 dormitorios, sala, comedor, cocina, baño, 12000 $us. Km. 7 Sacaba, 61628222."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,20000,,,Casa Anticr Tico Planta,"CASA Anticrètico planta baja camino Sacaba km 7 1/2 independiente 20.000 $us, 74934166."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,,,3,Anticretico Casa Independiente 3,"ANTICRETICO casa independiente, 3 dormitorios, living comedor, cocina, baño, zona puente Cobija. Ref. 77966577."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,000,,2,55 000 $us Casa,"55.000 $US. Casa independiente anticrético Recoleta 2 suites, 2 dormitorios dependencias jardín garaje 78364868"
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,000,,4,40 000 $us Casa,40.000 $US. Casa independiente anticrético Villazón Km5 sin deuda 4 dormitorios dependencias patio 78364868
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,000,,4,40 000 $us Casa,40.000 $US. Casa amplio jardín anticrético 4 dormitorios dependencias jardín garaje Villa Taquiña 78364868
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,0,,2,Heroinas Ayacucho Casita En,"HEROINAS Ayacucho, casita en anticrético, en 70000 Bs., 2 dormitorios, sala, cocina, patio. 79790790."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,,,3,Zona Norte Bonita Casa,"ZONA NORTE Bonita casa, suite, 3 dormitorios, amplio living, comedor, cocina, cerca parque Lincoln. 79790790."
2024-03-31,Cochabamba, Anticrético, Casa / Chalet,,,2,Condominio La Serena Bonita,"CONDOMINIO LA SERENA Bonita casa en anticrético, 2 suites, 2 dormitorios, parrillero, amplia cocina. 79790790."
2024-03-31,Cochabamba, Anticrético, Departamento,,,2,Departamento En Anticrético 1,"DEPARTAMENTO en anticrético, 1 suite, 2 dormitorios, con baño compartido, living comedor, cocina, ubicado Villa Loreto. Ref. 4738371, 79727714."
2024-03-31,Cochabamba, Anticrético, Departamento,000,,3,29 000 $us O,"29.000 $US O BS.  anticrético, departamento, 3 dormitorios, Santa Cruz y Circunvalación. 77957745."
2024-03-31,Cochabamba, Anticrético, Departamento,,,3,Departamento 2 Y 3,"DEPARTAMENTO 2 y 3 dormitorios, inmediaciones SEGIP, Colcapirhua. 71488773, trato directo con la dueña."
2024-03-31,Cochabamba, Anticrético, Departamento,55000,177,2,Hermoso Departamento 177 M2,"HERMOSO departamento 177 m2., Cala Cala, 1 Suite, 2 dormitorios, dependencias, Terraza propia, piscina sauna / jacuzzi, 2 garajes. 55.000 $us. 72275744."
2024-03-31,Cochabamba, Anticrético, Departamento,25000,,2,Bonito Departamento Cerca Surtidor,"BONITO departamento cerca Surtidor Petrogas Chimba, 1 Suite, 2 dormitorios, dependencias, 2 garajes, parrillero. 25.000 $us. Otro departamento pasos Autoventa 1 Master Suite, 2 Suites, dependencias completas, garaje para moto 25.000 $us 72275744."
2024-03-31,Cochabamba, Anticrético, Departamento,33000,130,3,Bonito Departamento 130 M2,"BONITO departamento, 130 m2, Av. Pando, cerca parque Fidel Anze, 3 dormitorios, dependencias, garaje, anticrético, $us 33.000, registrable, Derechos Reales. Ref. 72720474."
2024-03-31,Cochabamba, Anticrético, Departamento,22,,2,$us 22 000 Juan,"$US 22.000 Juan de la Rosa, colegio Maryknoll, edificio, bonito departamento, 1 suite, 2 dormitorios, roperos. 75924576."
2024-03-31,Cochabamba, Anticrético, Departamento,,,1,Anticretico Departamento Zona Norte,"ANTICRETICO departamento, zona norte. 75984046, 74571393, 4470200, consta 1 dormitorio, sala, cocina, baño."
2024-03-31,Cochabamba, Anticrético, Departamento,,,1,Departamento 1 Dormitorio Y,"DEPARTAMENTO 1 dormitorio y dependencias, Blanco Galindo, Km 7 1/2, norte, 2 cuadras. Cel. 79339172."
2024-03-31,Cochabamba, Anticrético, Departamento,,,2,Anticretico Pacata Baja 2,"ANTICRETICO Pacata Baja, 2 dormitorios y dependencias, c/garaje. Ref. whatsapp. 76211455."
2024-03-31,Cochabamba, Anticrético, Departamento,45000,,2,Hermoso Departamento Para Estrenar,"HERMOSO Departamento para estrenar, 1 suite c/vestidor 2 dormitorios roperos empotrados 3 baños c/box cocina área de lavado garaje baulera piscina parrillero club house seguridad calle Simeón Roncal y parque Lincoln Cala Cala $us. 45.000 Ref. 77421200"
2024-03-31,Cochabamba, Anticrético, Departamento,000,,2,12 000 $us Independiente,12.000 $US. Independiente Anticrético departamento planta baja 2 dormitorios amplios dependencias Gas domiciliario lavandería garaje libre de gravámenes entrega inmediata Circunvalación Oeste 77994624 Whatsapp
2024-03-31,Cochabamba, Anticrético, Departamento,50000,,,Parque Arquitecto América Este,PARQUE ARQUITECTO  América este anticrético penthouse octavo piso tres dormitorios escritorio elegante cocina amplia terraza áreas comunes $us 50.000 registrable 76201242
2024-03-31,Cochabamba, Anticrético, Departamento,000,,3,Anticretico Departamento Amplio 3,"ANTICRETICO Departamento amplio, 3 dormitorios, sala, comedor, cocina, alacena, baño, gas, garaje, 20000 $us. Quintanilla. 61628222."
2024-03-31,Cochabamba, Anticrético, Departamento,000,,3,Anticretico Zona Cala Cala,"ANTICRETICO Zona Cala Cala, 2 departamentos en construcción antigua, 3 dormitorios y dependencias, 15000 $., 75967857."
2024-03-31,Cochabamba, Anticrético, Departamento,150,,,Anticretico Garzonier $us 15000,"ANTICRETICO Garzonier, $us. 15000, zona Chimba. Ref. 71438749."
2024-03-31,Cochabamba, Anticrético, Departamento,,,2,Departamento En Anticrético Zona,"DEPARTAMENTO En anticrético, zona la Chimba, 1 suite, 2 dormitorios y sus dependencias, c/garaje. Cel. 76434694, 76462491."
2024-03-31,Cochabamba, Anticrético, Departamento,,,3,Departamento Anticrético 3 Dormitorios,"DEPARTAMENTO Anticrético: 3 dormitorios, Chimba 72751915"
2024-03-31,Cochabamba, Anticrético, Departamento,500,,2,Anticretico 2 Cuartos Grandes,"ANTICRETICO 2 cuartos grandes, cocina, baño privado, patio, garaje, $us. 12000, cuarto, pequeño, 1500 $us., Chimba. 72293108, 77979403."
2024-03-31,Cochabamba, Anticrético, Departamento,,,3,Anticretico Dueño Da Departamento,"ANTICRETICO Dueño da departamento independiente, 3 dormitorios, Heroínas, Tumusla, Falsuri, para vivienda o empresa. 70794349."
2024-03-31,Cochabamba, Anticrético, Departamento,000,,2,25 000 $us Departamento,25.000 $US. Departamento anticrético Chimba 1 suite 2 dormitorios living comedor cocina 2 baños 78364868
2024-03-31,Cochabamba, Anticrético, Departamento,000,,2,55 000 $us Amplio,55.000 $US. Amplio departamento anticrético Libertador 170 mt2 1 suite 2 dormitorios dependencias garaje 78364868
2024-03-31,Cochabamba, Anticrético, Departamento,000,,,40 000 $us Departamento,40.000 $US. Departamento anticrético Beijing 3 suites dependencias 4 baños garaje baulera sin deuda 78364868
2024-03-31,Cochabamba, Anticrético, Departamento,,,3,Departamento 3 Dormitorios 1,"DEPARTAMENTO 3 dormitorios, 1 suite, plazuela Cala Cala. 75950004, dueña."
2024-03-31,Cochabamba, Anticrético, Departamento,000,,3,22 000 $us Anticrético,"22.000 $US anticrético, departamento, 3 dormitorios, dependencias, próximo colegio Maryknoll, secundario, Cala Cala. 75935500."
2024-03-31,Cochabamba, Anticrético, Departamento,000,,,30 000 $us Anticrético,"30.000 $US  anticrético, departamento, 2 suites, dependencias, baulera, parqueo (edificio), urbanización El Profesional, cerca América oeste. 70307018."
2024-03-31,Cochabamba, Anticrético, Oficina,,167,,Oficina En Anticrético Av,"OFICINA en anticrético, Av. Salamanca, 167 m2, precio 75.000 dólares, con opción a venta. Ref. 76920928."
2024-03-31,Cochabamba, Anticrético, Habitación,5000,,,Anticretico 35000 Bs Habitación,"ANTICRETICO 35000 Bs., habitación amoblada, baño privado, persona sola, zona Estadium Felix Capriles, calle Beni 161. 74708599."
2024-03-31,Cochabamba, Anticrético, Habitación,000,,,Anticretico 1 Habitación Baño,"ANTICRETICO 1 habitación baño y ducha independiente, 5000 $us., zona Base Aérea. 70798503."
